id,title,link,content,gold_label,content_length
10,پشپا 2 کی خطرناک جھلک الو ارجن اور فہد فاضل کی دھماکے دار تصویر جاری,https://www.express.pk/story/2732186/pushpa2-ki-khatarnak-jhalak-jari-alluarjun-or-fahadfasil-ki-tasveer-jari,فلم میکرز نے فلم ریلیز سے پہلے مداحوں کو پرجوش رکھنے لیے خطرناک پوسٹر جاری کیا جس میں الو ارجن فہد فاضل آمنے سامنے جس سے ان دونوں درمیان زبردست تصادم کا منظر دکھایا گیا میتری مووی میکرز جاری کردہ اس پوسٹر ساتھ کیپشن میں کہا گیا پشپا 2 آغاز لیے تیار جائیں فلم اس سال سب سے بڑی ہندوستانی فلم ثابت ہوگی اس پوسٹر بعد دیوالی الو ارجن رشمیکا مندانا شادی شدہ کردار جھلک بھی جاری جس نے شائقین کو مزید پرجوش کر دیا پشپا 2 میں الو ارجن ساتھ فہد فاضل رشمیکا مندانا سمیت اہم کردار نظر آئیں فلم ہدایت کاری سکمار نے جبکہ موسیقی ڈی ایس پی دیوی سری پرساد نے فلم ریلیز 5 دسمبر کو طے ہندی سمیت تمام جنوبی زبانوں میں نمائش لیے پیش جائے,entertainment,130
11,عرفی جاوید کی ٹرپتی ڈمری پر شدید تنقید ڈانس سیکھنے کا مشورہ دے دیا,https://www.express.pk/story/2732181/urfijaved-ne-tripitidimri-ko-dance-seekhne-ka-mashwara-de-dia,بالی ووڈ مشہور فیشن انفلوئنسر عرفی جاوید نے اداکارہ ٹرپتی ڈمری حالیہ گانے وکی ودیا کا وہ والا ویڈیو میں ان ڈانس اسٹیپس تنقید کہا انہیں ڈانس سیکھنے عرفی نے انٹرویو میں کہا ٹرپتی ڈمری بہترین اداکارہ لیکن اس گانے میں ان کا ڈانس واقعی برباد کر دیا خاص کر وہ اسٹیپ جس میں وہ فرش لیٹ کر ہپز ہلاتی عرفی اس بات سوشل میڈیا ملا جلا ردعمل دیکھنے کو ملا کچھ نے ان حمایت کہا وہ صحیح کہہ جب کچھ نے عرفی کو بھی تنقید کا نشانہ بنایا صارف نے کہا عرفی پہلے اپنے لباس بارے میں کچھ سیکھ جبکہ صارف نے مزاحیہ انداز میں تبصرہ کیا ہیلو رنبیر بھائی عرفی کچھ بول بھابھی بارے میں واضح ٹرپتی ڈمری نے اس سال اپنی فلم بھابھی 2 بیڈ نیوز سے مقبولیت حاصل تاہم ان کا ڈانس اسٹیپ اس گانے میں ان مداحوں کو زیادہ متاثر نہ کر سکا,entertainment,148
12,فلک شبیر نے ازدواجی زندگی خوشگوار بنانے کا راز بتا دیا,https://www.express.pk/story/2732176/falakshabir-ne-marriedlife-ko-happy-banane-ka-secret-batadia,گلوکار فلک شبیر ان اہلیہ اداکارہ سارہ خان جو 2020 سے ازدواجی زندگی گزار اپنی محبت تعلقات کو مستحکم رکھنے لیے منفرد انداز اپناتے حال میں فلک نے اپنی خوشگوار ازدواجی زندگی کا راز بتاتے انسٹاگرام مزاحیہ انداز میں کہا اگر خوش رہنا چاہتے پہلے دل سنیں دماغ بیوی فلک شبیر نے سارہ خان لیے بڑا سرپرائز ان خوابوں کا فارم ہاؤس تیار کروایا اپنی ویڈیو میں انہیں اپنی بیٹی الیانہ کو فارم ہاؤس دکھایا انہوں نے خوشی اس موقع کہا سب تمہارا اب ہم یہاں وقت گزار سکتے کچھ ماہ پہلے سارہ خان کو تصویر وجہ سے تنقید کا سامنا کرنا پڑا جس میں ان بیٹی الیانہ چیریز سے کھیل کچھ سوشل میڈیا صارفین نے بچی کھانے انداز نکتہ چینی کہا بچوں کو کھانا ضائع نہ کرنے تعلیم دینی چاہیے اس سارہ نے سوال کیا کیا آپ واقعی سالہ بچے سے بڑے طرح کھانے توقع انہوں نے مداحوں سے گزارش بچوں کو ان معصومیت میں رہنے دیں,entertainment,158
13,عالیہ بھٹ نے بیٹی راہا کی دوسری سالگرہ پر دل کو چھو لینے والی تصویر شیئر کردی,https://www.express.pk/story/2732174/aaliabhatt-ne-raha-ki-birthday-par-unseen-pic-share-kardi,بالی ووڈ مقبول اداکارہ عالیہ بھٹ نے اپنی بیٹی راہا کپور دوسری سالگرہ موقع نایاب تصویر شیئر جس میں وہ چند ہفتوں عمر میں نظر آ عالیہ نے انسٹاگرام تصویر شیئر جس میں وہ راہا کو اپنے بازوؤں میں تھامے جبکہ رنبیر کپور محبت بھری نگاہوں سے ان کو دیکھ عالیہ نے تصویر ساتھ دل کو چھو لینے والا کیپشن لکھا 2 سال مجھے اب بھی خواہش وقت پیچھے موڑ دوں جب تم صرف چند ہفتے تھیں لیکن شاید والدین کا یہی حال ہوتا لمحہ اپنے بچے کو ہمیشہ اپنے ساتھ رکھنا چاہتے سالگرہ مبارک ہماری زندگی تم دن کو سالگرہ کا کیک بنا عالیہ رنبیر نے اپریل 2022 میں شادی نومبر 2022 میں ان بیٹی راہا پیدائش راہا جھلک دسمبر 2023 کو میڈیا سامنے پیش تب سے وہ اپنے والدین ساتھ عوامی مقامات جاتی کام محاذ رنبیر کپور اگلی فلم رامائن میں سائی پلوی ساتھ نظر آئیں جبکہ عالیہ بھٹ جلد سپائی تھرلر الفا اینڈ میں جلوہ گر,entertainment,159
14,میں سانس لینا چاہتی ہوں صبا قمر کا لاہور کی اسموگ پر تبصرہ,https://www.express.pk/story/2732170/mai-sans-lena-chahti-hon-saba-qamar-ka-lahore-ki-smog-par-tabsara,پاکستان شوبز اداکارہ صبا قمر نے بتایا انہیں اسموگ وجہ سے سانس لینے میں تکلیف کا سامنا کرنا پڑ رہا اداکارہ صبا قمر نے اپنے افیشل انسٹاگرام اکاؤنٹ اسٹوری شیئر جس میں انہوں نے شہر لاہور نام پیغام لکھا اداکارہ نے لکھا ڈئیر لاہور میں سانس لینا چاہتی اسموگ بہت زیادہ دم گھٹنے والا میں سانس میں اسے محسوس کر سکتی ہم میں سے جو استھما کا شکار ان نہ صرف غیر ارام دہ بلکہ زندہ رہنے جدوجہد کرنی پڑ براہ کرم اسمان صاف جلد اپنی اصلی حالت میں واپس اجائیں صبا قمر کا معنی خیز پیغام سوشل میڈیا وائرل رہا جس لاہور سے تعلق رکھنے صارفین جانب سے بھی ردعمل سامنے ارہا سوشل میڈیا صارفین کا کہنا وہ اداکارہ بات سے اتفاق واقعی لاہور فضا میں سانس لینا دشوار ہوتا جارہا صارفین نے حکومت سے بھی اسموگ کنٹرول اقدامات کرنے کا مطالبہ کیا واضح اسموگ باعث پیش انے والی مشکلات سبب لاہور ہائی کورٹ نے پنجاب میں مارکیٹیں 8 بجے بند کرنے اتوار کو بند رکھنے کا حکم دیا لاہور ہائی کورٹ نے ورک فرام ہوم پالیسی شروع کرنے دھواں چھوڑنے والی گاڑیوں موٹر وے رنگ روڈز داخلے پابندی عائد کرنے کا بھی حکم دیا تھا عدالت نے کہا اسموگ حوالے سے شہر کو ایمرجنسی صورتحال کا سامنا یاد لاہور دنیا کا آلودہ ترین شہر بن گیا جس کا مجموعی ایئر کوالٹی انڈیکس 292 ریکارڈ کیا گیا,entertainment,228
15,انفلوئنسرز نوجوانوں میں ڈپریشن کی وجہ بن رہے ہیں زویا ناصر,https://www.express.pk/story/2732157/influencers-nojawano-main-depression-ki-waja-ban-rahy-hen-zoya-nasir,پاکستان شوبز اداکارہ زویا ناصر کا کہنا اج سوشل میڈیا انفلوئنسرز وجہ سے نوجوان لڑکے لڑکیوں زندگیاں خراب حال میں اداکارہ پوڈکاسٹ میں شریک جس میں انہوں نے میزبان سوالات جواب دیئے سوشل میڈیا انفلوئنسرز اپنی زندگی سے متعلق جھوٹ بول کر جھوٹ دکھا کر نوجوان لڑکیوں کو متاثر کر کیا ایسا ہونا چاہیے اس جواب میں اداکارہ نے سنجیدگی سے جواب سوشل میڈیا انفلوئنسرز کو اڑے ہاتھوں لیا اداکارہ نے کہا انفلوئنسرز اپنے فالوورز کو صرف لائیکس ویوز جھوٹ مبنی مواد دکھاتے اپنی زندگی بھی جھوٹی تفصیلات جوانوں ساتھ شیئر جس سے ان میں احساس کمتری پیدا ہوتا زویا ناصر نے نوجوانوں میں بڑھتے ڈپریشن مایوسی وجہ بھی ان سوشل میڈیا انفلوئنسرز کو قرار دیا اداکارہ کا کہنا تھا انفلوئنسرز جانب سے دکھائی عیش عشرت اسائشوں سے بھری جھوٹی زندگی عام کو ڈپریشن میں ڈال زویا ناصر نے مشورہ دیا مشہور شخصیات کو اپنی زندگی مواد میں حقیقت کو شامل سچ مبنی تفصیلات مداحوں ساتھ شیئر کرنی چاہیئے,entertainment,159
16,کبھی میں کبھی تم کی اداکارہ نائمہ بٹ کو سوشل میڈیا پر ٹرولنگ کا سامنا,https://www.express.pk/story/2732145/kabhi-main-kabhi-tm-ki-adakara-naaema-but-ko-social-media-pr-trolling-ka-samna,مشہور ڈرامے کبھی میں کبھی تم میں منفی کردار ادا کرنے والی اداکارہ نائمہ بٹ کو سوشل میڈیا تنقید کا نشانہ بنایا جارہا حال میں فہد مصطفی ہانیہ عامر مقبول ہونے ڈرامے کبھی میں کبھی تم سے شہرت حاصل کرنے والی اداکارہ نائمہ بٹ نجی ٹی وی پروگرام میں شریک ہوئیں جہاں انہوں نے ڈرامے میں اپنے کردار سمیت مختلف موضوعات گفتگو اداکارہ نے بتایا ان والدہ چاہتی تھیں وہ ڈاکٹر بنیں کیونکہ ان والدہ بھی ڈاکٹر تھیں تاہم نائمہ ایسا نہیں چاہتی تھیں نائمہ نے بتایا انہوں نے انٹرمیڈیٹ پری میڈیکل سے کیا تھا میڈیکل انٹری ٹیسٹ دن وہ سوتے سے اٹھی نہیں جان کر انٹری ٹیسٹ چھوڑ دیا کیونکہ انہیں ڈاکٹر بننے میں دلچسپی نہیں کبھی میں کبھی تم اداکارہ نے بتایا انہوں نے ماس کمیونیکیشن ابلاغ عامہ میں ایڈمیشن لیا یوں شوبز دنیا سے جڑ گئیں نائمہ بٹ اس انٹرویو کلپ سوشل میڈیا وائرل جس سوشل میڈیا صارفین اپنا ردعمل اداکارہ تنقید کر صارفین کا کہنا میڈیکل انٹری ٹیسٹ بہت مشکل ہوتا اداکارہ تیاری نہیں ہوگی اس سوتی رہ گئیں جبکہ دیگر صارفین کا کہنا اداکارہ من گھڑت کہانی بنا ہمیں ہماری مائیں بارش میں بھی ٹیسٹ اٹھا تھیں انکی والدہ انہیں ڈاکٹر بنانا چاہتی ہوتیں سختی کرتیں واضح نائمہ کبھی میں کبھی تم سے قبل عہدے وفا داسی میں خواب بنتی میں اداکاری کر تاہم انہیں حالیہ ڈرامے سے خوب پذیرائی حاصل کبھی میں کبھی تم اخری قسط سنیما میں نشر جس میں مصطفی شرجینا زندگی شادی کو مثبت انداز میں دکھایا گیا اس ڈرامے کو پاکستان سمیت پڑوسی ممالک میں بھی خوب پسند کیا گیا تھا,entertainment,261
17,سدھو موسے والا واپس اگیا گلوکار کے ننھے بھائی کی تصویر وائرل,https://www.express.pk/story/2732131/sidhu-moosy-wala-wapas-agaya-gulukar-k-nanhy-bhai-ki-tasweer-viral,بھارت انجہانی پنجابی گلوکار سدھو موسے والا بھائی تصویر سوشل میڈیا وائرل انجہانی بھارتی گلوکار سدھو موسے والا والدین بلکور سنگھ چرن کور جانب سے گلوکار افیشل انسٹاگرام اکاؤنٹ اپنے بیٹے شبھدیپ موسے والا دل کو چھو لینے والی ویڈیو تصویر شیئر اس ویڈیو میں دیکھا جا سکتا انجہانی گلوکار کا چھوٹا بھائی گلابی رنگ پگڑی پہنے اپنے والد گود میں بیٹھا جبکہ والدہ بھی ساتھ بیٹھی ویڈیو میں سدھو موسے والا بچپن تصاویر بھی شامل ਮਸ ਆਲ sidhu_moosewala سوشل میڈیا دنیا بھر میں کروڑوں دلوں راج کرنے سدھو بھائی ویڈیو تصویر خوب وائرل مداح اس ننھے بچے کو سدھو کا ہمشکل یا ہندو مذہب مطابق انجہانی گلوکار کا دوسرا جنم قرار رہا سوشل میڈیا صارفین جانب سے شبھدیب تصویر دلچسپ تبصرے صارفین کا کہنا تھا سدھو کا ننھا بھائی بلکل گلوکار کاربن کاپی یاد 2022 میں سدھو موسے والا کو ان گاڑی حملہ کرکے گولیاں مار کر قتل کر دیا گیا تھا جس ذمہ داری بدنام زمانہ بشنوئی گینگ نے قبول سدھو جانے بعد ان والدہ چرن کور نے 58 سال عمر میں دوسرے بیٹے کو جنم دیا تھا جس کا اعلان سدھو موسے والا والد کین جانب سے سوشل میڈیا کیا گیا تھا بھارتی پنجاب میں بچے پیدائش خوب جشن بھی منایا گیا تھا,entertainment,206
18,ترکیہ کے سلطان صلاح الدین ایوبی اسٹار کا پاکستان انے کا اعلان,https://www.express.pk/story/2732124/turkey-k-sultan-salah-uddin-ayyubi-star-ka-pakistan-ane-ka-elaan,ترکی اداکار اوغور گونیش سیریز سلطان صلاح الدین ایوبی پاکستان میں بےحد مقبول جس اداکار جانب سے ناظرین محبت جوش جذبے شکریہ ادا مداحوں سے ملاقات جلد پاکستان کا دورہ کرنے کا اعلان کیا گیا ترک اداکار اوغور گونیش تاریخی ڈراما سیریز سلطان صلاح الدین ایوبی پاکستان ترکی مشترکہ پروڈکشن کا اہم منصوبہ سیریز مشہور مسلمان حکمران صلاح الدین ایوبی زندگی فتوحات مبنی جس نے کو گشتہ برس ترکی اب پاکستان میں نشر کیا گیا اسے پاکستانی ناظرین جانب سے بھی بھرپور پذیرائی مل نجی ٹی وی اردو ڈبنگ ساتھ نشر ہونے والی اس سیریز قسط کو یوٹیوب ڈھائی ملین سے زائد ویوز مل جبکہ سوشل میڈیا بھی اس کلپس وائرل اوغور گونیش اس ڈرامے میں مرکزی کردار ادا کر جبکہ ہمایوں سعید عدنان صدیقی ڈاکٹر کاشف انصاری احمد فاروق بقا چک ڈاکٹر جنید علی شاہ اس پروڈکشن پروڈیوسرز جنہوں نے اس پروجیکٹ خطیر رقم خرچ حالیہ دنوں میں اوغور گونیش نے پاکستانی صحافی کو انٹرویو دیا جنہوں نے ترکی میں اس ڈرامے سیٹ کا دورہ کیا اوغور نے انٹرویو میں پاکستانی مداحوں سے اپنی محبت کا اظہار کہا اعلان کیا انہیں پاکستان سے بھرپور ردعمل مل رہا وہ تین ماہ بعد پاکستان کا دورہ اداکار نے بتایا ان دنوں وہ سیریز دوسرے سیزن شوٹنگ میں مصروف انہوں نے بتایا پاکستانی مداحوں جانب سے انہیں بے شمار پیغامات موصول یاد مشہور ڈرامے سلطان صلاح الدین ایوبی پہلے سیزن میں اداکار نور الحسن نے شیخ عبد القادر کا کردار ادا ترکش سیریز میں اپنا ڈیبیو دیا,entertainment,245
19,نعمان اعجاز اور صبا قمر بولڈ مناظر فلمانے پر تنقید کی زد میں,https://www.express.pk/story/2732113/nauman-ejaz-or-saba-qamat-bold-manazir-filmane-pr-tanqeed-ki-zad-main,نعمان اعجاز صبا قمر ویب سیریز بولڈ سین سوشل میڈیا صارفین تنقیدپر وائرل پاکستان شوبز سینئر اداکار نعمان اعجاز اداکارہ صبا قمر اپنی بہترین اداکاری وجہ سے انڈسٹری میں نمایاں مقام تاہم دونوں ان دنوں سوشل میڈیا شدید ترنقید کا سامنا کرنا صبا قمر نے اپنے مقبول حالیہ ڈراموں فراڈ سر راہ سیریل کلر پاگل خانہ جیسے شاندار پراجیکٹس میں اپنی شاندار پرفارمنس سے ناظرین توجہ حاصل جبکہ نعمان اعجاز بھی دنیہ پور ہم دونوں بسمل میں اپنی بہترین اداکاری باعث خوب پذیرائی حاصل کر ان دونوں ورسٹائل اداکاروں نے مختلف ڈراموں میں بھی ساتھ کام کیا جن میں الو برائے فروخت نہیں جو جان سے گزر مسٹر اینڈ مسز شميم شامل تاہم نعمان اعجاز صبا قمر ویب سیریز مسٹر اینڈ مسز شميم بولڈ سین نے سوشل میڈیا تہلکہ مچا دیا جس میں انہیں دوسرے بےحد قریب دیکھا جاسکتا زی فائیو نشر جانے والی اس ویب سیریز کہانی ایسے جوڑے گھومتی جو ایڈز کا شکار اس سین منظر عام آنے بعد سوشل میڈیا صارفین جانب سے صبا نعمان اعجاز کو شدید تنقید کا سامنا کرنا پڑ رہا کچھ صارفین کا کہنا صبا قمر نعمان اعجاز جیسے باصلاحیت اداکاروں کو ایسے غیر اخلاقی مناظر والا سین کرنے نہیں صارف نے تبصرہ کیا مجھے لگا کسی نیٹ فلکس سیریز کا سین مگر افسوس ساتھ کہنا پڑ رہا پاکستانی اداکار صارف نے لکھا وہی اداکار جو وضو ساتھ گھر سے نکلنے کا دعوی اس بعد ایسی چیزیں شوٹ سوشل میڈیا صارفین جانب سے خاص سر راہ ڈرامے اداکارہ صبا قمر کو کڑی تنقید کا نشانہ بنایا جا رہا,entertainment,255
20,سلمان خان اور لارنس بشنوئی پر گانا لکھنے والا رائٹر گینگ کے نشانے پر,https://www.express.pk/story/2732103/salman-khan-or-bishnoi-pr-gana-likhne-wala-writer-bishnoi-gang-k-nishane-pr,بالی ووڈ سپر اسٹار سلمان خان کو مرتبہ جان سے مارنے دھمکی ملی جبکہ اس بار انہیں چیلنج بھی دیا گیا بھارتی میڈیا رپورٹس مطابق سلمان خان کو مبینہ لارنس بشنوئی گینگ سے ملنے والی جان سے مارنے دھمکی دن بعد جمعرات 7 نومبر کو دھمکی آمیز پیغام موصول ممبئی پولیس ترجمان نے جمعہ صبح بتایا گزشتہ رات ممبئی ٹریفک کنٹرول روم کو اداکار سلمان خان خلاف دھمکی آمیز پیغام موصول جس میں لارنس بشنوئی گینگ کا نام سامنے آیا معاملے میں ورلی پولیس نے مقدمہ درج کر لیا تفتیش شروع کر رپورٹ مطابق ممبئی ٹریفک پولیس ہیلپ لائن موصول ہونے اس نئے پیغام میں اداکار سلمان خان سے 5 کروڑ روپے کا مطالبہ کیا گیا جبکہ پیغام میں مبینہ گینگ نے نغمہ نگار سانگ رائٹر کو بھی جان سے مارنے دھمکی جس نے لارنس بشنوئی متعلق گانا لکھا بشنوئی گینگ جانب سے ملنے دھمکی امیز پیغام میں بھی کہا اداکار حمایتیوں کو بھی نشانہ بنایا جائے گا سلمان خان کو چیلنج بھی کیا گیا اگر اداکار راٹر کو بچا سکتے بچالیں ٹریفک پولیس نے اس حوالے سے ورلی پولیس کو اگاہ کردیا کال حوالے سے تمام معلومات فراہم کردی پولیس پیغام بھیجنے شخص کو ٹریس کرنے کوشش کر یاد اس سے قبل 5 نومبر کو ممبئی پولیس کو سلمان خان دھمکی آمیز پیغام موصول تھا جس میں انہیں یا معافی مانگنے یا اپنی حفاظت 5 کروڑ روپے ادا کرنے کا کہا گیا تھا اس سلسلے میں 32 سالہ شخص کو جس کا تعلق راجستھان جالور سے کرناٹک میں گرفتار کیا گیا بدھ روز اسے مہاراشٹر پولیس حوالے کر دیا گیا تھا پولیس ذرائع مطابق گرفتار شخص شناخت بھیکھا رام عرف وکرم جو یومیہ اجرت کام کرنے والا مزدور لارنس بشنوئی کا مداح ہونے کا دعوی کرتا پولیس نے بتایا بھیکھا رام نے علاقائی نیوز چینل خبر دیکھنے بعد ممبئی پولیس کنٹرول روم میں کال کر سلمان خان کو دھمکی,entertainment,310
21,زینت امان کی 12 سال بعد ازدواجی زندگی چھوڑنے کی اصل وجہ سامنے آگئی,https://www.express.pk/story/2732061/zeenataman-ki-12years-bad-izdiwaji-zindgai-chorne-ki-asal-waja-samne-agayi,بالی وڈ مشہور اداکارہ زینت امان نے اپنے شوہر مظہر خان ساتھ اپنی شادی مشکل لمحات بارے میں انکشاف کیا زینت امان نے بتایا شادی پہلے سال انہیں اندازہ ہوگیا تھا فیصلہ ان زندگی کا سب سے بڑا غلط قدم تھا 1985 میں شادی بعد انہیں شوہر بے وفائی کا علم مگر اپنے بچوں خاطر انہوں نے 12 سال اس رشتے کو نبھایا پرانے انٹرویو میں زینت نے بتایا جب ان کا بیٹا پیدا وہ شادی ختم کرنے کا سوچ تھیں مگر انہوں نے اپنے بچے کو موقع دینے لیے اپنے شوہر ساتھ رہنے کا فیصلہ کیا انہوں نے مظہر خان بیماری میں ان دیکھ بھال کو اپنی ذاتی ذمہ داری بنا لیا شوہر بیماری دوران انہیں انجکشن دینا ڈریسنگ کرنا بیگ تبدیل کرنا بھی آ گیا زینت امان نے مزید کہا اس تمام عرصے میں انہیں کبھی اپنے ہمدردی یا محبت نہیں ملی شوہر صحت بحال ہونے بعد مظہر خان دواؤں عادی جس سے ان گردوں کو نقصان پہنچا زینت نے کہا انہوں نے اپنے بچوں خاطر رشتہ نبھانے پوری کوشش مگر آخرکار اپنی ذہنی سکون خاطر انہوں نے اس رشتے کو چھوڑنے کا فیصلہ کیا,entertainment,187
22,علی فضل اور ریچا چڈھا کی ننھی پری کا نام سامنے آگیا,https://www.express.pk/story/2732057/alifazal-or-richachaddha-ki-nanhi-pari-ka-naam-samne-aagya,بالی ووڈ معروف اداکارہ ریچا چڈھا ان شوہر اداکار علی فضل نے اپنی نومولود بیٹی نام کا اعلان کر دیا ریچا نے انسٹاگرام اپنی بیٹی علی ساتھ کچھ دلکش تصاویر شیئر بتایا انہوں نے اپنی بیٹی کا نام زونیرا ادا فضل رکھا بھارتی میڈیا مطابق زونیرا اردو زبان کا لفظ جس کا مطلب جنت پھول جبکہ ادا لفظ جرمن یونانی زبانوں سے لیا گیا جس معنی محنتی یاد ریچا چڈھا علی فضل شادی 2020ء میں ان گھر 16 جولائی 2024ء کو بیٹی پیدائش,entertainment,83
23,پاکستانی فلمی ستاروں کا سرکاری اعزازات واپس کرنے کا اعلان,https://www.express.pk/story/2732055/pakstani-flmi-staro-ka-srkari-aaazazat-oaps-krn-ka-aaalan,پاکستانی فلمی صنعت مشہور ہدایتکار سید نور دیگر فنکاروں نے اپنی سرکاری اعزازات حکومت کو واپس کرنے کا اعلان کہا اعزازات صرف دیوار زینت بن کر رہ ان کا کہنا تھا حکومت فنکاروں کو سہولت فراہم نہیں نہ ٹرین میں آدھی ٹکٹ سفر کا موقع ملتا نہ ہوائی سفر میں رعایت جاتی اعلان اداکارہ میرا رہائشگاہ منعقدہ عشایئے دوران کیا گیا جو پاکستان فلم پروڈیوسر ایسوسی ایشن اعزاز میں دیا گیا تھا عشائیے میں نامور فلمی شخصیات جیسے شہزاد رفیق مسعود بٹ صفدر ملک معمر رانا لیلی علی گلوکار وارث بیگ نے بھی شرکت سید نور اعلان تقریب میں موجود تمام شخصیات نے تالیاں بجا کر اس فیصلے حمایت معمر رانا نے اس موقع کہا کچھ ہمیں فلم انڈسٹری زوال کا ذمہ دار ٹھہراتے لیکن سوال ہمیں آپ نے دیا کیا اداکارہ میرا نے کہا اگر وہ پاکستان فلم انڈسٹری اصل کہانی سنائیں وہ جذباتی جائیں انہوں نے کہا ان دل آنسو اس انڈسٹری سے جڑے جس کہانی میں نہیں سنائی جا سکتی,entertainment,163
